4832.1,0.201599,0.198673,0.202827
4843.5,0.202160,0.198203,0.202963
4839.9,0.200295,0.198351,0.202933
4846.3,0.200904,0.198088,0.202752
4828.2,0.202030,0.198832,0.202963
