4844.5,0.201871,0.198162,0.203103
4842.3,0.199317,0.198253,0.202384
4840.7,0.200946,0.198317,0.202726
4845.5,0.198349,0.198122,0.198554
4829.6,0.201724,0.198775,0.202945
